EVALUATION RESULTS:

>>>>>>[EMBRYONAL] - 1.1 - 1/30: train_loss: 0.53069 | train_acc: 80.624 | train_precision: 0.095 | train_recall: 0.029 | train_auc: 0.489
val_loss: 0.18744 | val_acc: 97.727 | val_precision: 0.947 | val_recall: 1.000 | val_auc: 0.981
test_loss: 0.18561 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.3 - 20/30: train_loss: 0.19518 | train_acc: 97.790 | train_precision: 0.949 | train_recall: 1.000 | train_auc: 0.981
val_loss: 0.18482 | val_acc: 97.727 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.18123 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.3 - 21/30: train_loss: 0.18779 | train_acc: 96.133 | train_precision: 0.914 | train_recall: 1.000 | train_auc: 0.967
val_loss: 0.18215 | val_acc: 97.727 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.17737 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.3 - 22/30: train_loss: 0.17835 | train_acc: 97.238 | train_precision: 0.937 | train_recall: 1.000 | train_auc: 0.977
val_loss: 0.17563 | val_acc: 97.727 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.17099 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.3 - 23/30: train_loss: 0.17781 | train_acc: 97.790 | train_precision: 0.949 | train_recall: 1.000 | train_auc: 0.981
val_loss: 0.16946 | val_acc: 97.727 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.16514 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.3 - 24/30: train_loss: 0.18047 | train_acc: 96.133 | train_precision: 0.914 | train_recall: 1.000 | train_auc: 0.967
val_loss: 0.16778 | val_acc: 97.727 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.16195 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.3 - 25/30: train_loss: 0.16588 | train_acc: 97.238 | train_precision: 0.937 | train_recall: 1.000 | train_auc: 0.977
val_loss: 0.16544 | val_acc: 97.727 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.15882 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.3 - 26/30: train_loss: 0.16148 | train_acc: 99.448 | train_precision: 0.987 | train_recall: 1.000 | train_auc: 0.995
val_loss: 0.15784 | val_acc: 97.727 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.15218 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.3 - 27/30: train_loss: 0.15577 | train_acc: 97.238 | train_precision: 0.937 | train_recall: 1.000 | train_auc: 0.977
val_loss: 0.15589 | val_acc: 97.727 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.14922 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.3 - 28/30: train_loss: 0.15442 | train_acc: 98.895 | train_precision: 0.974 | train_recall: 1.000 | train_auc: 0.991
val_loss: 0.14803 | val_acc: 97.727 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.14308 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.3 - 29/30: train_loss: 0.15203 | train_acc: 98.343 | train_precision: 0.961 | train_recall: 1.000 | train_auc: 0.986
val_loss: 0.14990 | val_acc: 97.727 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.14251 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.3 - 30/30: train_loss: 0.14908 | train_acc: 97.790 | train_precision: 0.949 | train_recall: 1.000 | train_auc: 0.981
val_loss: 0.14295 | val_acc: 97.727 | val_precision: 1.000 | val_recall: 0.944 | val_auc: 0.972
test_loss: 0.13682 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.4 - 1/30: train_loss: 0.67850 | train_acc: 56.284 | train_precision: 0.468 | train_recall: 0.493 | train_auc: 0.552
val_loss: 0.60297 | val_acc: 80.952 | val_precision: 0.800 | val_recall: 0.706 | val_auc: 0.793
test_loss: 0.60008 | test_acc: 77.049 | test_precision: 0.810 | test_recall: 0.630 | test_auc: 0.756

>>>>>>[MESENCHYMAL] - 2.4 - 2/30: train_loss: 0.57486 | train_acc: 80.874 | train_precision: 0.696 | train_recall: 0.947 | train_auc: 0.830
val_loss: 0.52576 | val_acc: 83.333 | val_precision: 0.857 | val_recall: 0.706 | val_auc: 0.813
test_loss: 0.52083 | test_acc: 78.689 | test_precision: 0.818 | test_recall: 0.667 | test_auc: 0.775

>>>>>>[MESENCHYMAL] - 2.4 - 3/30: train_loss: 0.50740 | train_acc: 81.421 | train_precision: 0.918 | train_recall: 0.600 | train_auc: 0.781
val_loss: 0.47278 | val_acc: 80.952 | val_precision: 0.696 | val_recall: 0.941 | val_auc: 0.831
test_loss: 0.45420 | test_acc: 88.525 | test_precision: 0.812 | test_recall: 0.963 | test_auc: 0.893

>>>>>>[MESENCHYMAL] - 2.4 - 4/30: train_loss: 0.44809 | train_acc: 86.885 | train_precision: 0.763 | train_recall: 0.987 | train_auc: 0.887
val_loss: 0.42410 | val_acc: 92.857 | val_precision: 0.889 | val_recall: 0.941 | val_auc: 0.931
test_loss: 0.41144 | test_acc: 85.246 | test_precision: 0.846 | test_recall: 0.815 | test_auc: 0.849

>>>>>>[MESENCHYMAL] - 2.4 - 5/30: train_loss: 0.40204 | train_acc: 89.071 | train_precision: 0.899 | train_recall: 0.827 | train_auc: 0.881
val_loss: 0.39171 | val_acc: 92.857 | val_precision: 0.938 | val_recall: 0.882 | val_auc: 0.921
test_loss: 0.38210 | test_acc: 86.885 | test_precision: 0.913 | test_recall: 0.778 | test_auc: 0.859

>>>>>>[MESENCHYMAL] - 2.4 - 6/30: train_loss: 0.37392 | train_acc: 89.617 | train_precision: 0.952 | train_recall: 0.787 | train_auc: 0.879
val_loss: 0.37201 | val_acc: 85.714 | val_precision: 0.762 | val_recall: 0.941 | val_auc: 0.871
test_loss: 0.34815 | test_acc: 88.525 | test_precision: 0.812 | test_recall: 0.963 | test_auc: 0.893

>>>>>>[MESENCHYMAL] - 2.4 - 7/30: train_loss: 0.35049 | train_acc: 89.617 | train_precision: 0.833 | train_recall: 0.933 | train_auc: 0.902
val_loss: 0.34359 | val_acc: 95.238 | val_precision: 0.941 | val_recall: 0.941 | val_auc: 0.951
test_loss: 0.32833 | test_acc: 88.525 | test_precision: 0.917 | test_recall: 0.815 | test_auc: 0.878

>>>>>>[MESENCHYMAL] - 2.4 - 8/30: train_loss: 0.32444 | train_acc: 92.896 | train_precision: 0.931 | train_recall: 0.893 | train_auc: 0.924
val_loss: 0.32930 | val_acc: 90.476 | val_precision: 0.842 | val_recall: 0.941 | val_auc: 0.911
test_loss: 0.30534 | test_acc: 95.082 | test_precision: 0.929 | test_recall: 0.963 | test_auc: 0.952

>>>>>>[MESENCHYMAL] - 2.4 - 9/30: train_loss: 0.30523 | train_acc: 93.443 | train_precision: 0.889 | train_recall: 0.960 | train_auc: 0.938
val_loss: 0.31077 | val_acc: 92.857 | val_precision: 0.889 | val_recall: 0.941 | val_auc: 0.931
test_loss: 0.28795 | test_acc: 95.082 | test_precision: 0.929 | test_recall: 0.963 | test_auc: 0.952

>>>>>>[MESENCHYMAL] - 2.4 - 10/30: train_loss: 0.29014 | train_acc: 93.989 | train_precision: 0.910 | train_recall: 0.947 | train_auc: 0.941
val_loss: 0.29715 | val_acc: 95.238 | val_precision: 0.941 | val_recall: 0.941 | val_auc: 0.951
test_loss: 0.27600 | test_acc: 90.164 | test_precision: 0.957 | test_recall: 0.815 | test_auc: 0.893

>>>>>>[MESENCHYMAL] - 2.4 - 11/30: train_loss: 0.27916 | train_acc: 92.896 | train_precision: 0.869 | train_recall: 0.973 | train_auc: 0.936
val_loss: 0.28570 | val_acc: 92.857 | val_precision: 0.889 | val_recall: 0.941 | val_auc: 0.931
test_loss: 0.26103 | test_acc: 96.721 | test_precision: 0.963 | test_recall: 0.963 | test_auc: 0.967

>>>>>>[MESENCHYMAL] - 2.4 - 12/30: train_loss: 0.26337 | train_acc: 93.989 | train_precision: 0.921 | train_recall: 0.933 | train_auc: 0.939
val_loss: 0.27539 | val_acc: 92.857 | val_precision: 0.889 | val_recall: 0.941 | val_auc: 0.931
test_loss: 0.25095 | test_acc: 96.721 | test_precision: 0.963 | test_recall: 0.963 | test_auc: 0.967

>>>>>>[MESENCHYMAL] - 2.4 - 13/30: train_loss: 0.24868 | train_acc: 95.082 | train_precision: 0.923 | train_recall: 0.960 | train_auc: 0.952
val_loss: 0.27130 | val_acc: 90.476 | val_precision: 0.810 | val_recall: 1.000 | val_auc: 0.920
test_loss: 0.23684 | test_acc: 95.082 | test_precision: 0.900 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 2.4 - 14/30: train_loss: 0.24169 | train_acc: 95.082 | train_precision: 0.893 | train_recall: 1.000 | train_auc: 0.958
val_loss: 0.26047 | val_acc: 95.238 | val_precision: 0.895 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.22729 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.4 - 15/30: train_loss: 0.23092 | train_acc: 95.082 | train_precision: 0.912 | train_recall: 0.973 | train_auc: 0.954
val_loss: 0.25123 | val_acc: 95.238 | val_precision: 0.895 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.21944 | test_acc: 96.721 | test_precision: 0.963 | test_recall: 0.963 | test_auc: 0.967

>>>>>>[MESENCHYMAL] - 2.4 - 16/30: train_loss: 0.22259 | train_acc: 95.628 | train_precision: 0.904 | train_recall: 1.000 | train_auc: 0.963
val_loss: 0.24460 | val_acc: 95.238 | val_precision: 0.895 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.21056 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.4 - 17/30: train_loss: 0.21498 | train_acc: 96.175 | train_precision: 0.915 | train_recall: 1.000 | train_auc: 0.968
val_loss: 0.23748 | val_acc: 95.238 | val_precision: 0.895 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.20356 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.4 - 18/30: train_loss: 0.20740 | train_acc: 96.175 | train_precision: 0.915 | train_recall: 1.000 | train_auc: 0.968
val_loss: 0.23225 | val_acc: 95.238 | val_precision: 0.895 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.19569 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.4 - 19/30: train_loss: 0.19947 | train_acc: 96.721 | train_precision: 0.926 | train_recall: 1.000 | train_auc: 0.972
val_loss: 0.22590 | val_acc: 95.238 | val_precision: 0.895 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.19208 | test_acc: 96.721 | test_precision: 0.963 | test_recall: 0.963 | test_auc: 0.967

>>>>>>[MESENCHYMAL] - 2.4 - 20/30: train_loss: 0.19225 | train_acc: 96.721 | train_precision: 0.926 | train_recall: 1.000 | train_auc: 0.972
val_loss: 0.22198 | val_acc: 95.238 | val_precision: 0.895 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.18321 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.4 - 21/30: train_loss: 0.18662 | train_acc: 96.175 | train_precision: 0.925 | train_recall: 0.987 | train_auc: 0.966
val_loss: 0.21791 | val_acc: 95.238 | val_precision: 0.895 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.17710 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.4 - 22/30: train_loss: 0.18160 | train_acc: 96.175 | train_precision: 0.915 | train_recall: 1.000 | train_auc: 0.968
val_loss: 0.21138 | val_acc: 95.238 | val_precision: 0.895 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.17385 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.4 - 23/30: train_loss: 0.17483 | train_acc: 97.268 | train_precision: 0.938 | train_recall: 1.000 | train_auc: 0.977
val_loss: 0.20917 | val_acc: 95.238 | val_precision: 0.895 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.16673 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.4 - 24/30: train_loss: 0.17058 | train_acc: 96.721 | train_precision: 0.937 | train_recall: 0.987 | train_auc: 0.970
val_loss: 0.20564 | val_acc: 95.238 | val_precision: 0.895 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.16225 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.4 - 25/30: train_loss: 0.16538 | train_acc: 96.721 | train_precision: 0.926 | train_recall: 1.000 | train_auc: 0.972
val_loss: 0.19955 | val_acc: 95.238 | val_precision: 0.895 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.15839 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.4 - 26/30: train_loss: 0.15952 | train_acc: 97.268 | train_precision: 0.938 | train_recall: 1.000 | train_auc: 0.977
val_loss: 0.19727 | val_acc: 95.238 | val_precision: 0.895 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.15333 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.4 - 27/30: train_loss: 0.15471 | train_acc: 96.721 | train_precision: 0.926 | train_recall: 1.000 | train_auc: 0.972
val_loss: 0.19380 | val_acc: 95.238 | val_precision: 0.895 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.14907 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.4 - 28/30: train_loss: 0.15172 | train_acc: 97.268 | train_precision: 0.938 | train_recall: 1.000 | train_auc: 0.977
val_loss: 0.18977 | val_acc: 95.238 | val_precision: 0.895 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.14553 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.4 - 29/30: train_loss: 0.14854 | train_acc: 97.268 | train_precision: 0.949 | train_recall: 0.987 | train_auc: 0.975
val_loss: 0.18847 | val_acc: 95.238 | val_precision: 0.895 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.14157 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.4 - 30/30: train_loss: 0.14485 | train_acc: 99.454 | train_precision: 0.987 | train_recall: 1.000 | train_auc: 0.995
val_loss: 0.18530 | val_acc: 95.238 | val_precision: 0.895 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.13813 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.5 - 1/30: train_loss: 0.63208 | train_acc: 72.043 | train_precision: 0.612 | train_recall: 0.910 | train_auc: 0.747
val_loss: 0.56908 | val_acc: 84.615 | val_precision: 0.833 | val_recall: 0.714 | val_auc: 0.817
test_loss: 0.57330 | test_acc: 78.689 | test_precision: 0.850 | test_recall: 0.630 | test_auc: 0.771

>>>>>>[MESENCHYMAL] - 2.5 - 2/30: train_loss: 0.53735 | train_acc: 77.957 | train_precision: 0.803 | train_recall: 0.628 | train_auc: 0.759
val_loss: 0.48961 | val_acc: 89.744 | val_precision: 0.812 | val_recall: 0.929 | val_auc: 0.904
test_loss: 0.48158 | test_acc: 86.885 | test_precision: 0.828 | test_recall: 0.889 | test_auc: 0.871

>>>>>>[MESENCHYMAL] - 2.5 - 3/30: train_loss: 0.45689 | train_acc: 86.022 | train_precision: 0.842 | train_recall: 0.821 | train_auc: 0.855
val_loss: 0.42013 | val_acc: 89.744 | val_precision: 0.812 | val_recall: 0.929 | val_auc: 0.904
test_loss: 0.42104 | test_acc: 85.246 | test_precision: 0.846 | test_recall: 0.815 | test_auc: 0.849

>>>>>>[MESENCHYMAL] - 2.5 - 4/30: train_loss: 0.41526 | train_acc: 85.484 | train_precision: 0.807 | train_recall: 0.859 | train_auc: 0.855
val_loss: 0.36648 | val_acc: 87.179 | val_precision: 0.846 | val_recall: 0.786 | val_auc: 0.853
test_loss: 0.38482 | test_acc: 86.885 | test_precision: 0.952 | test_recall: 0.741 | test_auc: 0.856

>>>>>>[MESENCHYMAL] - 2.5 - 5/30: train_loss: 0.37076 | train_acc: 88.172 | train_precision: 0.841 | train_recall: 0.885 | train_auc: 0.882
val_loss: 0.34709 | val_acc: 94.872 | val_precision: 0.875 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.34567 | test_acc: 91.803 | test_precision: 0.893 | test_recall: 0.926 | test_auc: 0.919

>>>>>>[MESENCHYMAL] - 2.5 - 6/30: train_loss: 0.35365 | train_acc: 89.785 | train_precision: 0.883 | train_recall: 0.872 | train_auc: 0.894
val_loss: 0.30921 | val_acc: 92.308 | val_precision: 0.867 | val_recall: 0.929 | val_auc: 0.924
test_loss: 0.32140 | test_acc: 91.803 | test_precision: 0.923 | test_recall: 0.889 | test_auc: 0.915

>>>>>>[MESENCHYMAL] - 2.5 - 7/30: train_loss: 0.32946 | train_acc: 90.323 | train_precision: 0.819 | train_recall: 0.987 | train_auc: 0.915
val_loss: 0.29062 | val_acc: 94.872 | val_precision: 0.875 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.29926 | test_acc: 91.803 | test_precision: 0.893 | test_recall: 0.926 | test_auc: 0.919

>>>>>>[MESENCHYMAL] - 2.5 - 8/30: train_loss: 0.31509 | train_acc: 89.785 | train_precision: 0.893 | train_recall: 0.859 | train_auc: 0.892
val_loss: 0.27696 | val_acc: 94.872 | val_precision: 0.875 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.28172 | test_acc: 93.443 | test_precision: 0.897 | test_recall: 0.963 | test_auc: 0.937

>>>>>>[MESENCHYMAL] - 2.5 - 9/30: train_loss: 0.29211 | train_acc: 93.011 | train_precision: 0.857 | train_recall: 1.000 | train_auc: 0.940
val_loss: 0.25004 | val_acc: 94.872 | val_precision: 0.929 | val_recall: 0.929 | val_auc: 0.944
test_loss: 0.27052 | test_acc: 93.443 | test_precision: 0.960 | test_recall: 0.889 | test_auc: 0.930

>>>>>>[MESENCHYMAL] - 2.5 - 10/30: train_loss: 0.27648 | train_acc: 91.935 | train_precision: 0.899 | train_recall: 0.910 | train_auc: 0.918
val_loss: 0.25567 | val_acc: 94.872 | val_precision: 0.875 | val_recall: 1.000 | val_auc: 0.960
test_loss: 0.25524 | test_acc: 95.082 | test_precision: 0.900 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 2.5 - 11/30: train_loss: 0.26967 | train_acc: 91.398 | train_precision: 0.844 | train_recall: 0.974 | train_auc: 0.922
val_loss: 0.22670 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
test_loss: 0.24345 | test_acc: 96.721 | test_precision: 0.963 | test_recall: 0.963 | test_auc: 0.967

>>>>>>[MESENCHYMAL] - 2.5 - 12/30: train_loss: 0.25626 | train_acc: 92.473 | train_precision: 0.856 | train_recall: 0.987 | train_auc: 0.933
val_loss: 0.21671 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
test_loss: 0.23196 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.5 - 13/30: train_loss: 0.23927 | train_acc: 95.161 | train_precision: 0.906 | train_recall: 0.987 | train_auc: 0.957
val_loss: 0.21446 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
test_loss: 0.22178 | test_acc: 95.082 | test_precision: 0.900 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 2.5 - 14/30: train_loss: 0.23445 | train_acc: 93.548 | train_precision: 0.867 | train_recall: 1.000 | train_auc: 0.944
val_loss: 0.19961 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
test_loss: 0.21290 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.5 - 15/30: train_loss: 0.23034 | train_acc: 95.699 | train_precision: 0.938 | train_recall: 0.962 | train_auc: 0.958
val_loss: 0.19672 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
test_loss: 0.20433 | test_acc: 95.082 | test_precision: 0.900 | test_recall: 1.000 | test_auc: 0.956

>>>>>>[MESENCHYMAL] - 2.5 - 16/30: train_loss: 0.22749 | train_acc: 93.011 | train_precision: 0.857 | train_recall: 1.000 | train_auc: 0.940
val_loss: 0.18246 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
test_loss: 0.19678 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.5 - 17/30: train_loss: 0.22321 | train_acc: 96.237 | train_precision: 0.938 | train_recall: 0.974 | train_auc: 0.964
val_loss: 0.17470 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
test_loss: 0.19038 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.5 - 18/30: train_loss: 0.20549 | train_acc: 96.237 | train_precision: 0.928 | train_recall: 0.987 | train_auc: 0.966
val_loss: 0.17289 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
test_loss: 0.18325 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.5 - 19/30: train_loss: 0.20003 | train_acc: 94.086 | train_precision: 0.885 | train_recall: 0.987 | train_auc: 0.947
val_loss: 0.16405 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
test_loss: 0.17771 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.5 - 20/30: train_loss: 0.18942 | train_acc: 95.699 | train_precision: 0.907 | train_recall: 1.000 | train_auc: 0.963
val_loss: 0.15983 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
test_loss: 0.17201 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.5 - 21/30: train_loss: 0.19037 | train_acc: 95.699 | train_precision: 0.927 | train_recall: 0.974 | train_auc: 0.959
val_loss: 0.15800 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
test_loss: 0.16723 | test_acc: 98.361 | test_precision: 0.964 | test_recall: 1.000 | test_auc: 0.985

>>>>>>[MESENCHYMAL] - 2.5 - 22/30: train_loss: 0.17555 | train_acc: 95.699 | train_precision: 0.907 | train_recall: 1.000 | train_auc: 0.963
val_loss: 0.14749 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
test_loss: 0.16200 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.5 - 23/30: train_loss: 0.17464 | train_acc: 96.774 | train_precision: 0.939 | train_recall: 0.987 | train_auc: 0.970
val_loss: 0.14145 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
test_loss: 0.15841 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.5 - 24/30: train_loss: 0.16981 | train_acc: 96.237 | train_precision: 0.918 | train_recall: 1.000 | train_auc: 0.968
val_loss: 0.14122 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
test_loss: 0.15280 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.5 - 25/30: train_loss: 0.16506 | train_acc: 96.237 | train_precision: 0.918 | train_recall: 1.000 | train_auc: 0.968
val_loss: 0.13183 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
test_loss: 0.15207 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.5 - 26/30: train_loss: 0.16037 | train_acc: 97.312 | train_precision: 0.951 | train_recall: 0.987 | train_auc: 0.975
val_loss: 0.13390 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
test_loss: 0.14494 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.5 - 27/30: train_loss: 0.17026 | train_acc: 97.312 | train_precision: 0.940 | train_recall: 1.000 | train_auc: 0.977
val_loss: 0.12645 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
test_loss: 0.14173 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.5 - 28/30: train_loss: 0.15345 | train_acc: 98.387 | train_precision: 0.975 | train_recall: 0.987 | train_auc: 0.984
val_loss: 0.12221 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
test_loss: 0.13881 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.5 - 29/30: train_loss: 0.15339 | train_acc: 96.774 | train_precision: 0.929 | train_recall: 1.000 | train_auc: 0.972
val_loss: 0.11999 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
test_loss: 0.13468 | test_acc: 100.000 | test_precision: 1.000 | test_recall: 1.000 | test_auc: 1.000

>>>>>>[MESENCHYMAL] - 2.5 - 30/30: train_loss: 0.14996 | train_acc: 98.387 | train_precision: 0.975 | train_recall: 0.987 | train_auc: 0.984
val_loss: 0.11612 | val_acc: 97.436 | val_precision: 0.933 | val_recall: 1.000 | val_auc: 0.980
